fecha,temperatura
20170214T0000,2.0205286
20170214T0100,1.5005287
20170214T0200,1.0405287
20170214T0300,0.73052865
20170214T0400,0.91052866
20170214T0500,0.7705287
20170214T0600,0.79052866
20170214T0700,0.010528658
20170214T0800,-0.26947135
20170214T0900,1.2605287
20170214T1000,3.8705285
20170214T1100,7.0105286
20170214T1200,9.540529
20170214T1300,8.450529
20170214T1400,9.960529
20170214T1500,10.760529
20170214T1600,11.040529
20170214T1700,10.520529
20170214T1800,9.440529
20170214T1900,7.2405286
20170214T2000,5.7205286
20170214T2100,5.4205284
20170214T2200,5.2105284
20170214T2300,4.8905287
20170215T0000,4.5105286
20170215T0100,4.9005284
20170215T0200,4.7605286
20170215T0300,4.4505286
20170215T0400,4.4105287
20170215T0500,4.5705285
20170215T0600,4.6605287
20170215T0700,4.9705286
20170215T0800,4.8505287
20170215T0900,5.0705285
20170215T1000,5.5105286
20170215T1100,7.0205283
20170215T1200,9.190529
20170215T1300,11.020529
20170215T1400,12.980529
20170215T1500,13.910529
20170215T1600,13.960529
20170215T1700,13.630529
20170215T1800,13.150529
20170215T1900,12.0505295
20170215T2000,11.060529
20170215T2100,10.340529
20170215T2200,9.720529
20170215T2300,9.160529
20170216T0000,8.590529
20170216T0100,7.8105288
20170216T0200,7.1405287
20170216T0300,6.2805285
20170216T0400,5.9505286
20170216T0500,6.040529
20170216T0600,5.9305286
20170216T0700,5.4605284
20170216T0800,4.7705283
20170216T0900,4.6005287
20170216T1000,6.1605287
20170216T1100,8.820529
20170216T1200,11.000529
20170216T1300,12.560529
20170216T1400,13.530529
20170216T1500,14.080529
20170216T1600,14.3005295
20170216T1700,14.0505295
20170216T1800,13.690529
20170216T1900,13.150529
20170216T2000,12.620529
20170216T2100,12.3005295
20170216T2200,12.100529
20170216T2300,11.570529
20170217T0000,11.040529
20170217T0100,9.830529
20170217T0200,9.480529
20170217T0300,9.680529
20170217T0400,9.360529
20170217T0500,9.030529
20170217T0600,8.590529
20170217T0700,7.9305286
20170217T0800,7.1805286
20170217T0900,7.9005284
20170217T1000,8.060529
20170217T1100,8.680529
20170217T1200,8.600529
20170217T1300,6.7005286
20170217T1400,8.120529
20170217T1500,8.500529
20170217T1600,8.790529
20170217T1700,8.770529
20170217T1800,8.400529
20170217T1900,7.2305284
20170217T2000,6.4705286
20170217T2100,6.2705283
20170217T2200,6.040529
20170217T2300,5.7805285
20170218T0000,5.6005287
20170218T0100,5.7705283
20170218T0200,6.0805287
20170218T0300,6.0105286
20170218T0400,5.540529
20170218T0500,5.1505284
20170218T0600,4.9305286
20170218T0700,3.9305286
20170218T0800,3.1205285
20170218T0900,4.0705285
20170218T1000,5.5305285
20170218T1100,7.3305287
20170218T1200,8.500529
20170218T1300,9.530529
20170218T1400,10.270529
20170218T1500,10.680529
20170218T1600,10.730529
20170218T1700,10.310529
20170218T1800,9.950529
20170218T1900,8.600529
20170218T2000,7.0905285
20170218T2100,5.7805285
20170218T2200,4.9405284
20170218T2300,4.4605284
20170219T0000,3.5305285
20170219T0100,2.6605287
20170219T0200,2.1005285
20170219T0300,1.4105287
20170219T0400,1.1705287
20170219T0500,0.79052866
20170219T0600,0.25052866
20170219T0700,0.66052866
20170219T0800,1.5705286
20170219T0900,2.6905286
20170219T1000,4.2405286
20170219T1100,5.4405284
20170219T1200,7.9605284
20170219T1300,9.980529
20170219T1400,10.460529
20170219T1500,10.670529
20170219T1600,10.520529
20170219T1700,9.820529
20170219T1800,8.370529
20170219T1900,7.0905285
20170219T2000,6.3005285
20170219T2100,5.9905286
20170219T2200,6.0705285
20170219T2300,6.4905286
20170220T0000,6.9405284
20170220T0100,6.4805284
20170220T0200,6.3205285
20170220T0300,6.040529
20170220T0400,5.290529
20170220T0500,5.0005283
20170220T0600,4.1405287
20170220T0700,3.9305286
20170220T0800,3.4405286
20170220T0900,5.3605285
20170220T1000,9.250529
20170220T1100,10.520529
20170220T1200,11.420529
20170220T1300,8.390529
20170220T1400,8.680529
20170220T1500,9.270529
20170220T1600,9.660529
20170220T1700,9.3005295
20170220T1800,8.830529
20170220T1900,8.890529
20170220T2000,9.080529
20170220T2100,8.700529
20170220T2200,8.470529
20170220T2300,8.5505295
20170221T0000,8.790529
20170221T0100,8.960529
20170221T0200,9.020529
20170221T0300,8.910529
20170221T0400,8.870529
20170221T0500,8.650529
20170221T0600,8.880529
20170221T0700,9.240529
20170221T0800,9.360529
20170221T0900,10.280529
20170221T1000,10.920529
20170221T1100,11.570529
20170221T1200,13.060529
20170221T1300,11.690529
20170221T1400,12.400529
20170221T1500,12.650529
20170221T1600,12.830529
20170221T1700,12.660529
20170221T1800,11.840529
20170221T1900,11.160529
20170221T2000,10.730529
20170221T2100,10.310529
20170221T2200,10.280529
20170221T2300,10.3005295
20170222T0000,10.480529
20170222T0100,10.240529
20170222T0200,9.880529
20170222T0300,9.060529
20170222T0400,9.100529
20170222T0500,8.980529
20170222T0600,8.930529
20170222T0700,8.460529
20170222T0800,8.210529
20170222T0900,9.020529
20170222T1000,9.8005295
20170222T1100,10.890529
20170222T1200,12.010529
20170222T1300,12.780529
20170222T1400,13.0505295
20170222T1500,13.290529
20170222T1600,13.140529
20170222T1700,12.440529
20170222T1800,11.540529
20170222T1900,10.780529
20170222T2000,10.060529
20170222T2100,9.570529
20170222T2200,9.380529
20170222T2300,9.310529
20170223T0000,9.240529
20170223T0100,9.200529
20170223T0200,9.060529
20170223T0300,8.720529
20170223T0400,8.200529
20170223T0500,7.8005285
20170223T0600,7.8905287
20170223T0700,7.7005286
20170223T0800,7.3605285
20170223T0900,8.420529
20170223T1000,11.640529
20170223T1100,14.620529
20170223T1200,16.350529
20170223T1300,17.660528
20170223T1400,17.72053
20170223T1500,17.410528
20170223T1600,16.80053
20170223T1700,15.650529
20170223T1800,13.770529
20170223T1900,13.000529
20170223T2000,12.100529
20170223T2100,11.240529
20170223T2200,10.530529
20170223T2300,9.820529
20170224T0000,8.650529
20170224T0100,7.6705284
20170224T0200,6.7005286
20170224T0300,6.1305285
20170224T0400,5.6605287
20170224T0500,5.1605287
20170224T0600,4.6605287
20170224T0700,4.5205283
20170224T0800,4.790529
20170224T0900,5.3205285
20170224T1000,5.6305285
20170224T1100,5.5005283
20170224T1200,5.5905285
20170224T1300,6.4305286
20170224T1400,6.5505285
20170224T1500,6.7105284
20170224T1600,6.7005286
20170224T1700,6.2205286
20170224T1800,5.7605286
20170224T1900,4.8105288
20170224T2000,4.1605287
20170224T2100,4.040529
20170224T2200,3.6105285
20170224T2300,3.4705286
20170225T0000,2.6805286
20170225T0100,2.0505285
20170225T0200,1.6805286
20170225T0300,1.3805287
20170225T0400,0.97052866
20170225T0500,0.66052866
20170225T0600,0.12052866
20170225T0700,0.16052866
20170225T0800,0.46052867
20170225T0900,2.0305285
20170225T1000,3.5805285
20170225T1100,5.3805285
20170225T1200,7.2705283
20170225T1300,8.630529
20170225T1400,9.560529
20170225T1500,10.340529
20170225T1600,10.600529
20170225T1700,10.160529
20170225T1800,9.440529
20170225T1900,8.410529
20170225T2000,6.1605287
20170225T2100,4.3105288
20170225T2200,4.2605286
20170225T2300,4.2005286
20170226T0000,3.2005286
20170226T0100,3.0705285
20170226T0200,3.8305285
20170226T0300,4.2705283
20170226T0400,3.9905286
20170226T0500,3.8905284
20170226T0600,4.0805287
20170226T0700,4.4505286
20170226T0800,5.2805285
20170226T0900,5.7705283
20170226T1000,6.9705286
20170226T1100,8.650529
20170226T1200,11.500529
20170226T1300,12.210529
20170226T1400,12.960529
20170226T1500,13.900529
20170226T1600,14.240529
20170226T1700,13.390529
20170226T1800,12.650529
20170226T1900,11.280529
20170226T2000,10.480529
20170226T2100,9.960529
20170226T2200,8.760529
20170226T2300,7.8305287
20170227T0000,7.3505287
20170227T0100,7.4105287
20170227T0200,7.2105284
20170227T0300,6.1605287
20170227T0400,5.4305286
20170227T0500,5.2705283
20170227T0600,5.8405285
20170227T0700,6.5705285
20170227T0800,5.9805284
20170227T0900,6.2705283
20170227T1000,9.100529
20170227T1100,12.660529
20170227T1200,14.160529
20170227T1300,12.840529
20170227T1400,15.830529
20170227T1500,14.880529
20170227T1600,14.570529
20170227T1700,13.670529
20170227T1800,12.650529
20170227T1900,12.000529
20170227T2000,11.730529
20170227T2100,11.370529
20170227T2200,11.220529
20170227T2300,11.0505295
20170228T0000,10.680529
20170228T0100,10.170529
20170228T0200,9.320529
20170228T0300,9.430529
20170228T0400,9.230529
20170228T0500,8.290529
20170228T0600,7.9105287
20170228T0700,6.8705287
20170228T0800,5.8105288
20170228T0900,6.6805286
20170228T1000,10.190529
20170228T1100,11.110529
20170228T1200,11.880529
20170228T1300,10.700529
20170228T1400,11.480529
20170228T1500,10.810529
20170228T1600,8.040529
20170228T1700,6.8905287
20170228T1800,6.5005283
20170228T1900,5.3605285
20170228T2000,5.2405286
20170228T2100,4.8405285
20170228T2200,4.290529
20170228T2300,3.5405285
20170301T0000,2.9405286
20170301T0100,2.7205286
20170301T0200,2.6205285
20170301T0300,3.2205286
20170301T0400,3.6705287
20170301T0500,3.3105285
20170301T0600,3.0305285
20170301T0700,3.1805286
20170301T0800,3.7505286
20170301T0900,5.2505283
20170301T1000,5.9805284
20170301T1100,6.8105288
20170301T1200,7.1405287
20170301T1300,8.260529
20170301T1400,9.140529
20170301T1500,9.840529
20170301T1600,10.560529
20170301T1700,9.630529
20170301T1800,8.280529
20170301T1900,7.790529
20170301T2000,8.000528
20170301T2100,8.740529
20170301T2200,9.650529
20170301T2300,9.770529
20170302T0000,10.000529
20170302T0100,10.170529
20170302T0200,9.900529
20170302T0300,9.760529
20170302T0400,9.540529
20170302T0500,9.660529
20170302T0600,9.320529
20170302T0700,8.610529
20170302T0800,7.7505283
20170302T0900,7.8905287
20170302T1000,8.060529
20170302T1100,8.240529
20170302T1200,8.590529
20170302T1300,10.490529
20170302T1400,10.920529
20170302T1500,11.200529
20170302T1600,11.150529
20170302T1700,10.720529
20170302T1800,9.590529
20170302T1900,8.920529
20170302T2000,8.340529
20170302T2100,7.2005286
20170302T2200,5.9905286
20170302T2300,5.6605287
20170303T0000,5.1305285
20170303T0100,4.4305286
20170303T0200,4.1305285
20170303T0300,1.4905287
20170303T0400,1.0705286
20170303T0500,1.5005287
20170303T0600,1.6105287
20170303T0700,1.7805287
20170303T0800,3.0105286
20170303T0900,5.8605285
20170303T1000,8.240529
20170303T1100,10.370529
20170303T1200,12.290529
20170303T1300,12.600529
20170303T1400,13.920529
20170303T1500,14.790529
20170303T1600,15.080529
20170303T1700,14.650529
20170303T1800,13.680529
20170303T1900,11.980529
20170303T2000,9.620529
20170303T2100,8.270529
20170303T2200,7.7505283
20170303T2300,6.4605284
20170304T0000,4.6405287
20170304T0100,3.8005285
20170304T0200,3.2005286
20170304T0300,3.1105285
20170304T0400,2.6305285
20170304T0500,2.3205285
20170304T0600,4.2305284
20170304T0700,3.8305285
20170304T0800,4.790529
20170304T0900,7.3705287
20170304T1000,10.480529
20170304T1100,13.860529
20170304T1200,14.280529
20170304T1300,13.360529
20170304T1400,14.710529
20170304T1500,14.210529
20170304T1600,12.310529
20170304T1700,12.280529
20170304T1800,10.490529
20170304T1900,8.450529
20170304T2000,7.6705284
20170304T2100,7.6005287
20170304T2200,7.4605284
20170304T2300,6.8905287
20170305T0000,5.9305286
20170305T0100,5.3905287
20170305T0200,4.8505287
20170305T0300,4.290529
20170305T0400,4.0905285
20170305T0500,4.0705285
20170305T0600,3.7405286
20170305T0700,3.4405286
20170305T0800,4.8905287
20170305T0900,6.3305287
20170305T1000,7.7105284
20170305T1100,9.040529
20170305T1200,10.210529
20170305T1300,10.820529
20170305T1400,10.160529
20170305T1500,8.990529
20170305T1600,8.030529
20170305T1700,6.6505284
20170305T1800,7.6105285
20170305T1900,7.3505287
20170305T2000,6.4105287
20170305T2100,6.4305286
20170305T2200,7.1605287
20170305T2300,6.2805285
20170306T0000,6.2105284
20170306T0100,5.5105286
20170306T0200,5.1005287
20170306T0300,4.4305286
20170306T0400,4.3505287
20170306T0500,4.4605284
20170306T0600,4.4505286
20170306T0700,4.6405287
20170306T0800,5.290529
20170306T0900,6.1005287
20170306T1000,6.7205286
20170306T1100,7.1505284
20170306T1200,6.8105288
20170306T1300,6.7105284
20170306T1400,5.3705287
20170306T1500,5.2305284
20170306T1600,5.5605288
20170306T1700,5.1005287
20170306T1800,3.5605285
20170306T1900,3.2105286
20170306T2000,2.8505285
20170306T2100,3.2805285
20170306T2200,4.0105286
20170306T2300,3.7905285
20170307T0000,4.5705285
20170307T0100,4.7205286
20170307T0200,4.4605284
20170307T0300,4.1205287
20170307T0400,3.9605286
20170307T0500,3.7805285
20170307T0600,3.5805285
20170307T0700,3.5105286
20170307T0800,3.7305286
20170307T0900,5.0105286
20170307T1000,5.5305285
20170307T1100,6.4405284
20170307T1200,7.1905284
20170307T1300,6.8805285
20170307T1400,7.5305285
20170307T1500,7.6205287
20170307T1600,7.7505283
20170307T1700,7.5605288
20170307T1800,6.9805284
20170307T1900,5.9405284
20170307T2000,5.2305284
20170307T2100,5.0305285
20170307T2200,4.2105284
20170307T2300,3.0405285
20170308T0000,1.9005287
20170308T0100,1.4105287
20170308T0200,1.9105287
20170308T0300,2.4505286
20170308T0400,2.4805286
20170308T0500,2.4305286
20170308T0600,2.0305285
20170308T0700,1.5505286
20170308T0800,1.8205286
20170308T0900,3.7205286
20170308T1000,6.1205287
20170308T1100,8.680529
20170308T1200,10.610529
20170308T1300,10.340529
20170308T1400,8.240529
20170308T1500,8.260529
20170308T1600,8.630529
20170308T1700,9.520529
20170308T1800,10.040529
20170308T1900,9.770529
20170308T2000,9.730529
20170308T2100,10.000529
20170308T2200,9.940529
20170308T2300,9.840529
20170309T0000,9.870529
20170309T0100,9.810529
20170309T0200,9.760529
20170309T0300,10.000529
20170309T0400,10.280529
20170309T0500,10.230529
20170309T0600,9.870529
20170309T0700,9.5505295
20170309T0800,9.510529
20170309T0900,9.490529
20170309T1000,9.430529
20170309T1100,9.940529
20170309T1200,10.380529
20170309T1300,11.310529
20170309T1400,11.200529
20170309T1500,11.400529
20170309T1600,11.150529
20170309T1700,10.720529
20170309T1800,10.670529
20170309T1900,10.650529
20170309T2000,10.100529
20170309T2100,9.700529
20170309T2200,9.350529
20170309T2300,9.120529
20170310T0000,8.980529
20170310T0100,9.160529
20170310T0200,8.650529
20170310T0300,8.360529
20170310T0400,7.9105287
20170310T0500,6.9705286
20170310T0600,6.5005283
20170310T0700,5.9005284
20170310T0800,6.0705285
20170310T0900,7.0705285
20170310T1000,8.200529
20170310T1100,9.150529
20170310T1200,9.850529
20170310T1300,10.940529
20170310T1400,11.500529
20170310T1500,11.880529
20170310T1600,11.890529
20170310T1700,11.530529
20170310T1800,10.390529
20170310T1900,8.950529
20170310T2000,8.100529
20170310T2100,7.3905287
20170310T2200,7.0105286
20170310T2300,6.5705285
20170311T0000,5.7305284
20170311T0100,4.2605286
20170311T0200,3.7405286
20170311T0300,3.0705285
20170311T0400,2.7305286
20170311T0500,2.2505286
20170311T0600,1.9105287
20170311T0700,1.6605287
20170311T0800,3.1705287
20170311T0900,5.8005285
20170311T1000,8.490529
20170311T1100,10.910529
20170311T1200,12.770529
20170311T1300,13.790529
20170311T1400,14.940529
20170311T1500,15.480529
20170311T1600,15.560529
20170311T1700,15.180529
20170311T1800,14.290529
20170311T1900,13.570529
20170311T2000,12.380529
20170311T2100,11.390529
20170311T2200,10.700529
20170311T2300,10.220529
20170312T0000,9.940529
20170312T0100,10.020529
20170312T0200,9.0505295
20170312T0300,7.7205286
20170312T0400,7.0705285
20170312T0500,6.7705283
20170312T0600,6.4305286
20170312T0700,6.2105284
20170312T0800,6.8705287
20170312T0900,8.630529
20170312T1000,10.280529
20170312T1100,11.740529
20170312T1200,14.070529
20170312T1300,14.850529
20170312T1400,15.750529
20170312T1500,16.250528
20170312T1600,16.340528
20170312T1700,15.870529
20170312T1800,14.950529
20170312T1900,14.090529
20170312T2000,12.450529
20170312T2100,9.820529
20170312T2200,9.040529
20170312T2300,7.6405287
20170313T0000,7.0705285
20170313T0100,6.3305287
20170313T0200,5.4705286
20170313T0300,4.4605284
20170313T0400,3.7505286
20170313T0500,3.5005286
20170313T0600,3.1605287
20170313T0700,2.8205285
20170313T0800,3.7305286
20170313T0900,5.2005286
20170313T1000,7.0605288
20170313T1100,8.710529
20170313T1200,9.950529
20170313T1300,11.880529
20170313T1400,12.890529
20170313T1500,13.5505295
20170313T1600,13.840529
20170313T1700,13.610529
20170313T1800,12.750529
20170313T1900,11.070529
20170313T2000,9.430529
20170313T2100,8.310529
20170313T2200,8.010529
20170313T2300,7.7505283
20170314T0000,7.4205284
20170314T0100,6.7005286
20170314T0200,6.2005286
20170314T0300,5.9305286
20170314T0400,5.8805285
20170314T0500,5.5305285
20170314T0600,5.5705285
20170314T0700,5.9405284
20170314T0800,6.3905287
20170314T0900,7.5105286
20170314T1000,9.420529
20170314T1100,11.310529
20170314T1200,12.770529
20170314T1300,14.210529
20170314T1400,14.870529
20170314T1500,15.240529
20170314T1600,15.320529
20170314T1700,14.970529
20170314T1800,14.040529
20170314T1900,13.510529
20170314T2000,12.210529
20170314T2100,11.120529
20170314T2200,10.330529
20170314T2300,9.950529
20170315T0000,9.720529
20170315T0100,9.220529
20170315T0200,8.610529
20170315T0300,8.230529
20170315T0400,7.6405287
20170315T0500,7.0205283
20170315T0600,6.5005283
20170315T0700,6.0105286
20170315T0800,6.2705283
20170315T0900,7.9005284
20170315T1000,10.180529
20170315T1100,12.3005295
20170315T1200,13.710529
20170315T1300,14.450529
20170315T1400,14.880529
20170315T1500,15.060529
20170315T1600,15.030529
20170315T1700,14.510529
20170315T1800,13.510529
20170315T1900,11.910529
20170315T2000,10.760529
20170315T2100,9.880529
20170315T2200,9.100529
20170315T2300,8.610529
20170316T0000,8.040529
20170316T0100,7.7205286
20170316T0200,7.7705283
20170316T0300,6.9805284
20170316T0400,5.7105284
20170316T0500,4.9005284
20170316T0600,4.6405287
20170316T0700,4.6005287
20170316T0800,5.3505287
20170316T0900,7.7505283
20170316T1000,10.270529
20170316T1100,12.490529
20170316T1200,14.210529
20170316T1300,15.810529
20170316T1400,16.850529
20170316T1500,17.500528
20170316T1600,17.80053
20170316T1700,17.500528
20170316T1800,16.610529
20170316T1900,15.390529
20170316T2000,14.280529
20170316T2100,13.440529
20170316T2200,12.500529
20170316T2300,11.270529
20170317T0000,10.440529
20170317T0100,10.350529
20170317T0200,9.130529
20170317T0300,7.8205285
20170317T0400,7.3305287
20170317T0500,7.7505283
20170317T0600,8.530529
20170317T0700,8.010529
20170317T0800,8.670529
20170317T0900,10.670529
20170317T1000,13.840529
20170317T1100,16.830528
20170317T1200,17.39053
20170317T1300,18.48053
20170317T1400,18.420528
20170317T1500,17.73053
20170317T1600,16.580528
20170317T1700,15.340529
20170317T1800,13.970529
20170317T1900,12.510529
20170317T2000,11.860529
20170317T2100,11.870529
20170317T2200,11.240529
20170317T2300,10.680529
20170318T0000,10.200529
20170318T0100,9.290529
20170318T0200,9.000529
20170318T0300,8.960529
20170318T0400,9.100529
20170318T0500,8.820529
20170318T0600,8.860529
20170318T0700,8.920529
20170318T0800,8.930529
20170318T0900,9.170529
20170318T1000,9.630529
20170318T1100,10.770529
20170318T1200,11.340529
20170318T1300,10.040529
20170318T1400,10.090529
20170318T1500,10.0505295
20170318T1600,10.8005295
20170318T1700,10.660529
20170318T1800,10.530529
20170318T1900,10.310529
20170318T2000,10.500529
20170318T2100,10.760529
20170318T2200,11.000529
20170318T2300,11.120529
20170319T0000,11.230529
20170319T0100,11.140529
20170319T0200,11.030529
20170319T0300,10.770529
20170319T0400,10.480529
20170319T0500,10.3005295
20170319T0600,10.220529
20170319T0700,10.120529
20170319T0800,10.310529
20170319T0900,11.400529
20170319T1000,12.880529
20170319T1100,13.620529
20170319T1200,14.670529
20170319T1300,13.240529
20170319T1400,14.770529
20170319T1500,15.460529
